Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,Concepts
"Austin, TX location has the BEST customer experience. The girls are so helpful. So inviting and make it an incredible shopping experience. I had a necklace that got tangled (my fault) and they fixed it so quick for me. Best location I have been to!",Austin,3,2024-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Tori Leslie,
"The customer service here is top notch. All of the sales associates are very sweet and not pushy. As for the jewelry, I think most of it high quality and fair priced. I would say their necklace seem to get tangled very easily since the chains are thin. Maybe stay away from those!",Austin,0,2023-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,TRB,
"The door was open but the man hosting the front door wouldnt let my 2 friends and me in on a Sunday, early afternoon. We were told it would be a ""long wait"". There were 2 customers in the store. We werent dressed to the nines, but had just come from brunch. This place sells very affordable jewelry…. I think youre taking yourselves a little too seriously.",Austin,4,2024-02-10 00:00:00,Mejuri,1,"11700 Domain Blvd Suite 126, Austin, TX",TX,Marion Walsh,
Pilar is amazing! She helped me figure out a few things about the current product that I have. Please shop with her she is so knowledgeable.,Austin,0,2024-04-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,LaTonya Rickman,
"Absolutely would not recommend to buy anything here, the ring that I bought worn out after one month of usage, the whole ring became covered with black scratchesFake promotions on the site, is says you can using it during checkout, but turns out that promotions if ended long time ago",Austin,4,2023-02-10 00:00:00,Mejuri,1,"11700 Domain Blvd Suite 126, Austin, TX",TX,Aleksei Litvin,
"I recently visited with my sister in law and we were both so disappointed with how I was treated. I couldnt get help unless I begged, meanwhile the girls in the store were fawning over my SIL to the point that she was overwhelmed. I was dressed in leggings and a t shirt, while she was dressed very trendy. Shes also super small and beautiful, whereas I am of a larger build and wasnt done up. The difference in the way that I was treated was jarring - I had never experienced that. While shopping I was almost in tears because they seemed so annoyed and bothered by me, but were so kind to my SIL. When we walked out of the store, my SIL immediately said she noticed a difference in the way we were treated - proof that it was so bad. There is an obvious, although maybe subconscious, prejudice with the women that were working that day. Very disappointing because I was looking at the fine jewelry and would have bought multiple pieces.",Austin,3,2023-02-10 00:00:00,Mejuri,2,"11700 Domain Blvd Suite 126, Austin, TX",TX,Sabrina Gaines,
"I love shopping online for Mejuri jewelry so Im so happy theres a nearby location where I can get sized and try items on. Everyone here is so kind. Laury is very understanding and always ready to help. Ill be back soon, thank you!",Austin,0,2024-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Maria Morales,
"Their collections are exceptionally refined, featuring beautiful gifts. I selected a birthday gift for my wife, and the items surpassed expectations in their elegance.",Austin,0,2024-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,UA09 info,
Got my first ever piercing here. I was super nervous but Miranda was amazing and made me feel comfortable.,Austin,0,2024-04-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Katie Benn,
Poor customer service. Take your business to an individual and support them rather than a company who doesnt respect the customers or keep track of orders properly. What a disaster this place is.,Austin,0,2024-09-10 00:00:00,Mejuri,1,"11700 Domain Blvd Suite 126, Austin, TX",TX,Joseph Moore,
"Bad experience… BE CAREFUL!!! First, they pulled the wrong item for my order order. Then a simple exchange to correct their error proved to be impossible. Its been 10 days and I havent received my refund when I messaged to follow up. I was told my return actually wasnt processed due to ""human error"". Twice in one order… sounds like theyre not hiring the right humans. Not to mention they sent me an email confirmation stating the refund had been issued. Had I not checked I would have never known. So be sure to check your bank statements!!",Austin,2,2022-02-10 00:00:00,Mejuri,1,"11700 Domain Blvd Suite 126, Austin, TX",TX,Tony Romero,
10/10 recommend the piercer here! Shes the sweetest.,Austin,0,2024-06-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Susannah Kay,
"Tried to go in to shop since there is no phone number to call. They require masks but do not offer any. They suggested I walk to Nordstrom and buy one, which I physically cannot do as Im disabled. They like would not give me a mask to wear. No options to purchase over the phone or curbside pickup or wait outside since I have no mask. No business card offered when I asked. Very VERY hard to access as a disabled customer. Having a low counter is not what makes a store ADA friendly. Non-ableist and resourceful customer service is.",Austin,4,2022-02-10 00:00:00,Mejuri,1,"11700 Domain Blvd Suite 126, Austin, TX",TX,Emily Lang,
"Racist.  I was not allowed in the store.   No mention of limited number of persons allowed inside. Two Caucasian women were allowed inside, I was told to wait outside.   Doorman literally pulled the door away from me. Blacks can work there… but no shopping allowed!Follow up  visit to the store ?  I wasnt allowed IN the store!",Austin,4,2023-02-10 00:00:00,Mejuri,1,"11700 Domain Blvd Suite 126, Austin, TX",TX,T. S.,
"Best service ever! I was assisted by two friendly employees who I had so much fun shopping with. I was in sweatpants, a muscle shirt and crocs lol (had just woken up from a nap) but they treated me like I was Beyoncé! Ended up leaving with more than I planned but thats what happens when you give stellar service 💕✨ will definitely be back soon!",Austin,1,2022-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Trish Bustos,
"Elizabeth is very knowledgeable, patient, responsive and helpful.",Austin,0,2024-12-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Pooja Khatri,
Worst quality ever I got a ring and It the shape changed after a couple of times wearing it. After I talked to them they said they cant help with anything and we dont sell everyday wear jewelry even if thats what it says on the website. I call it a scam.,Austin,2,2023-02-10 00:00:00,Mejuri,1,"11700 Domain Blvd Suite 126, Austin, TX",TX,Marwa Brave Hassani,
Beautiful store and very friendly staff! I love how classy the pieces are!,Austin,0,2024-07-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Amy Sims,
Waited 20+ minutes and was never helped.,Austin,0,2025-01-20 00:00:00,Mejuri,1,"11700 Domain Blvd Suite 126, Austin, TX",TX,Sarah Luna,
We just went in to get directions and the attendant was awesome. We will go back to use them just because she was so great.,Austin,0,2023-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Karrie Woods - Realtor & Investor,
"The customer service here has been amazing every time Ive gone in. The staff are so friendly, jewelry is gorgeous. Cant go wrong!",Austin,0,2023-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Myra Austin,
"Nice staff but got pretty busy, 4 stars because they dont seem to have their cheaper options in store (like sterling silver).",Austin,0,2023-02-10 00:00:00,Mejuri,4,"11700 Domain Blvd Suite 126, Austin, TX",TX,Alison Wyllie,
I have so much jewelry from here! Love this store!,Austin,0,2024-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Reece Thompson,
Beautiful jewelry for good prices.,Austin,0,2024-04-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Danielle O,
"Beautiful store, friendly employees!",Austin,1,2022-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Jacob Ramos,
Beautiful store!,Austin,0,2022-02-10 00:00:00,Mejuri,5,"11700 Domain Blvd Suite 126, Austin, TX",TX,Bryn C,
"Danielle was SO helpful and patient while I put together some ring stacks/combos. She had a great eye and was able to help me find what I needed today AND put together a ""wish list"" for me where I can order later (or share the link for Christmas gift ideas). Would fully recommend if you want a hands on ""try before you buy"" experience.",Denver,0,2024-11-10 00:00:00,Mejuri,5,"3000 E 1st Ave #144, Denver, CO",CO,Megan Souder,
Really good costumer service 👌 👏 👍,Denver,0,2024-12-10 00:00:00,Mejuri,5,"3000 E 1st Ave #144, Denver, CO",CO,Priscila Rossato,
Really excellent customer service. I had a super nice stylist today and her manager also helped with my account. The stylist picked out several pieces for me and showed me how they looked stacked. She also gave helpful tips on what to consider when stacking jewelry (eg consider the length of your jewelry at home; change the texture of the chain if the lengths are the same). I wish I could remember their names it was just earlier today! The stylist was a young Asian woman. In general everyone was very nice and the vibes at the shop were good. Would recommend. I bought a silver sapphire piece and it looks very cute; they told me to keep it shiny just use a polishing cloth and keep it in the bag.,Los Angeles,0,2024-09-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,X X,
"The staff is always so kind here and I always feel well taken care of. Lexi was so sweet and helpful, she made my warranty exchange super easy and showed me great options of earrings for an upcoming wedding I have. Left the store with a new bracelet and a gorgeous pair of earrings. Super happy and grateful with my experience here!",Los Angeles,0,2024-09-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Scout Tayui-Lepore,
"Got a second piercing here, and the experience was great. My piercing is just what I wanted, and the piercer was knowledgable and made me feel very comfortable. I also love the earrings I chose. Ive got a lot of pieces from Mejuri and love them all.",Los Angeles,0,2024-12-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Annie Little,
"On May 14, I got piercing in Melrose location.The next day hell started. My ear doubled in size and was swollen, behind the ear was bruising and lymph nodes are inflamed! it was so painful that I could neither touch nor sleep from the pain. I thought its fine, its healing process, so 4 days on painkillers.But I couldnt stand  this pain anymore and returned to the store, took off the earring, the master said that she doesnt know whats going on. My ear was festering and that same day I went to the emergency room. There I was told that there was a terrible infection and I have to get really painful, emergency antibiotic shot I was also prescribed a course of antibiotics and I missed work because of all this.Terrible experience, 10 days of pain, antibiotics and doctors. And its still not done. Still trying to figure out with lymph nodes and pain leftovers.*UPD*I contact Mejuri as they asked me under this review just to be told that all possible infections, Hepatitis and I guess HIV I could get during the procedure its only my problem and basically they dont care.So be careful, if something going wrong with your piercing, only you gonna face it as well as you medical bills!",Los Angeles,0,2024-06-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Irina V,
I found what I was looking for immediately - and when I found that what I thought I wanted wasnt as great as I thought it was from the pictures - I found something even better with the help of a salesperson! Lovely store with friendly and helpful people. Ive been to three different locations and have always walked away thrilled with my purchases!,Los Angeles,0,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Karen Etcheverry,
"I got my second hole re-pierced at this locations pop-up piercing shop and it was not a transparent experience whatsoever. I have waited over year for another pop-up so I can get my post changed out to a shorter one - as promised by Mejuri - yet still not delivered. While they seem like a quality store, their jewelry needs to be cleaned constantly to be nice and isnt worth the investment in my opinion because most are not real gold/silver - just plated. For pricing of their plated jewelry, you can easily get better truly non-tarnishing jewelry from other brands for a lot cheaper. These first experiences with them really disappointed me.",Los Angeles,0,2024-07-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Ziyan Ding,
Great service. Staff was incredibly helpful and knowledgeable. They were also very sweet with my 5yo daughter. It made it a fun shopping experience for both of us.,Los Angeles,0,2024-09-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Anna Levenson,
"Walked in on a Saturday morning and was immediately greeted by the staff. The store is clean, cute, and pink! Going in, I knew what I wanted to purchase and Rachel was sweet, helpful, and knowledgeable on all the rings and its components. I dont know my ring size and she advised me that the sizing can slightly change due to temperature of our hands -- small details like that, I really appreciate as a customer! She was quick on retrieving the rings (in my correct size) in the back and I admired her professional input on what ring would look good together stacked.I also spontaneously got a conch piercing by Maze! She is knowledgable, gentle, and patient. I could only muster up the courage to do one piercing yesterday.. but I can attest she knows what shes doing and I absolutely love the placement of my piercing!--Im *suuuper* happy with my purchase and my new conch piercing. Thank-you Rachel and Maze! I will definitely be back at this location ◡̈",Los Angeles,1,2024-06-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Jennifer Kim,
Got my 2nd lobe piercing. Great experience. The piercer/stylist was lovely. Everything was very clean and organized.,Los Angeles,0,2024-09-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Daniella Perez,
Stylist Rachel provided excellent service and took her time to assist me in finding the perfect ring.,Los Angeles,0,2025-01-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Heike Fuchs,
I loved the store associates! They were all so sweet and welcoming and so attentive to all my needs! I know it was Black Friday weekend so I cant even imagine the rush they had. I applaud them for having composure during the rush in the store while I was shopping too! I was also so happy to exchange my ring that I had which was the old version of the bold Charlotte ring for the new version of it! Thank you melrose team for being so sweet!,Los Angeles,0,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,J.R. Araquel,
"Whether its looking into an exchange or styling tips, the staff here is super helpful every time Ive been! I see a lot of folks havent had the best customer service experience. Thankfully I havent had any issues when it comes to being tended to by sales associates since each time Ive gone the store isnt too busy. Hoping the store gets it together. I will say the security guards are always friendly and greet me upon entry.",Los Angeles,0,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Ikechukwu Onyewuenyi,
"Id give no stars if I could.Worst product, return policy, and procedures I have ever experienced. They will not be in business long if this continues. Bought a piece of jewelry, it broke within an hour of me putting it on and they are giving me the run around regarding a return label. They needed a photo, my address, and still no return label. They now have to it escalate this to see what can be done. Give me a damn return label for your poor quality!!!!",Los Angeles,2,2020-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,sandra hall,
"I have visited a handful of jewelry stores in the past and until today I discovered this magnificent store with associates that went the extra mile to make my shopping experience unique. They were friendly, polite, and happy of helping every customer in the store, no just me. I will go back to acquire another gift for myself. Specially thanks to Tessla for being patient and her suggestions.",Los Angeles,1,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Pk Ek,
I have purchased from their online store for me and have gifted jewelry from this brand to family members as well. I was excited to go to the store for the first time ever after finding out they had a location in LA. I went in with plans to make a purchase - I walked in and roamed around for a for a while and no one assisted me. There were other customers but you can clearly see the staff staring down at you from the counter. This is not a welcoming environment for POC. I do not feel like supporting or investing in the brand anymore.,Los Angeles,5,2024-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Jennifer Leger,
"This five stars go to amazing girl Jenny(hope I spelled it right) as she helped me and my husband multiple times with purchasing and returns, was very patient with us as I take forever to choose and always was very culm and nice.So this kind of customer service deserves appreciation!Also had lovely experience with Lilia♥️It is really important how you are greeted and treated in the store and they did an amazing job!",Los Angeles,1,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Kate Soina,
"Great concept for a showroom. Though it would have been amazing to bring my purchase home on the same day, the amazing customer service and beautifully designed showroom makes the experience fun and engaging.Ive browsed the jewelry selection online several times and once I saw the quality of each piece in person, I was sold. Will definitely be coming back soon!",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Bez Balan,
"I had such a great experience in the store! My boyfriend purchased me the Trillion Diamond necklace in February. I ended up getting it tangled and was so upset. Grace was able to completely untangle it in a matter of minutes while remaining kind and calm. Her customer service was outstanding and I ended up purchasing the Satellite Bracelet & Mini Diamond Studs in the store as well. I love the quality of Mejuri jewelry and after my experience in the store with the amazing Grace, Ill certainly be back for all my jewelry needs!",Los Angeles,0,2022-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Rachel Detamore,
Went to many jewelry stores looking for a gift and Mejuri makes it so easy. They have good quality gold in pieces that are classic and some that are trendy. Its not the cheapest but its not the most expensive either. Jeffrey helped me pick out a few pieces that made the gift an easy one. Definitely coming back.,Los Angeles,1,2023-02-10 00:00:00,Mejuri,4,"8404 Melrose Ave, Los Angeles, CA",CA,Cecilia Howard,
"I was beyond disappointed with my experience here - the security guard was the only friendly person. The sales associates were chatting with each other about their weekend plans rather than helping me figure out which necklace to buy. I could have easily been convinced to buy one, but instead, I left with nothing. With only one retail location, Id expect the service to be significantly better.",Los Angeles,3,2023-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Julie Rolandelli,
Love the store and services. I didnt get a chance to make an appointment for the piercing studio but they team made time to take care of me and showed me all the stud options. I enjoy the ease of shopping in the store with no pushy sales but instead team members that just want to help me find the right fit design and jewelry. Ended up getting couple earrings and defiantly will return for ring fittings.They also have an excellent text system support for customer service.,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,E T,
"Ive been going back and forth for months regarding a bracelet. Between having a lost stone and have multiple replacements arrive tangled, the issue still has not been resolved even though Ive spoken to 7 different customer service agents.",Los Angeles,0,2024-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Diane M,
"Small, pretty showroom. I appreciated the salespersons help in determining the right ring size and viewing a few pieces I thought about buying. They do not stock anything in store, so if you want to buy, youll order online (as you would on your own). I went right before closing on Saturday night and there was no line and very few shoppers in store. Glad I got to go and see the jewelry in person.",Los Angeles,1,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Stephanie Ramos,
"Walking in, the ambiance of the store is great. Its bright, organized well, and not cluttered. The employees are extremely helpful, but not overbearing. You can try on any jewelry you wish as you walk around and you dont feel pressured to get anything. I ended up purchasing a necklace. They wrapped it up so nice in a box with a bag for me. I cant wait to come back.",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Megan P,
"I absolutely loved the associate that helped us. I think his name was Josh?! I cant remember, but he was very knowledgeable and took the time to help me find the perfect rings FOR ME! Im not a ring girl, and he helped me find my style.Also, I thought these were all plated pieces, but they sell real gold too!",Los Angeles,1,2023-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Tyra,
"So happy this place opened! Been a fan for awhile (found them online while looking for bridesmaids gifts), but its so awesome being able to see everything in person. Shop assists are all super friendly/helpful. They have a piercing station. Best part:you get to TRY ON the earrings before you buy (they sterilize before returning to the rack). <3",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Irene Young,
They must have made changes. Bc I had a wonderful time in this store and Im hoping to go back and purchase again very soon. The sales girl in the front was wonderful. I knew what I came for but she showed me so many cute options and let me try on a bunch of different t styles and I ended up buying more than I came for happily and she was willing to honor my coupon that wasnt working at first I left the store feeling so cute.,Los Angeles,0,2023-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Aubryanne Cook,
"Every time I come into this store Ive had to wait outside for nearly an hour. Once allowed into the store, the associates are rude and unhelpful. The security guard is the only person who is friendly. Its a major bummer because I love Mejuris jewelry, but Im not sure how much longer I can support a brand with such awful customer service.",Los Angeles,2,2022-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Angelica Fischer,
"Super fast, friendly and knowledgeable staff! I got four piercings and spent far less money than I was thinking it was going to total! Great quality pieces that will definitely last me a lifetime.The longest part of my experience was just signing the waiver!",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Kaitlinn Kluzak,
"Came in to browse and was helped by an amazing human being named Sidney.She answered all my questions, helped me figure out what looked good on me and never pressured me into anything. Even went to the back a few times to check if there was any certain styles I might like.10/10 for customer service!!!",Los Angeles,1,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Alexa P,
"Worst experience ever !!! The woman who was working there today was awful. She was rude from the moment my girlfriend and I walked in.She glared at us the whole time while we looked. My girlfriend wanted to buy some earrings but they were giving us such a bad vibe we had to leave.Another woman walked in after us and the sales woman was night and day different in her tone of voice, manner, just nicer.My gf has ordered jewelry from this store online and was so excited to see they had a store front. But the woman working there not only spoiled that but her heavy judgment spoiled our afternoon.",Los Angeles,0,2023-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Lizzy Bristow,
"Great shop! Love my vermeil pieces I bought! Very clean, respectful, and quick. They will even bring you a bottled water and detail with you multiple times what you are receiving. Also, beautiful wrapping of jewelry with lots of jewelry bags and a tote with purchase.",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Samantha Ten Eyck,
"I made an appointment for getting my ears pierced, and the experience overall was so easy, seamless, and hassle-free. I was greeted with a warm and friendly hello, picked out my studs for my piercing and then was quickly seated and prepped for piercing. Honestly, the longest part of my time was spent filling out the waiver! The piercer was very kind, knowledgeable and informative on the process and care afterwards.My piercings look great, and I will definitely be returning and recommending all my friends to go and get their ears pierced at Mejuri.",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Emilee Marie Leavens,
"I went to Mejuri for the first time after being a longtime fan, but I was sadly disappointed with my experience. Beyond the security guard, no other employee of the store greeted me. I cruised around the store for maybe a solid 25 minutes before someone even offered me assistance or to inform me of the try-on procedures in the store. Despite my interest in purchasing the diamond cluster ring, no one actually bothered to assist me despite me verbally expressing my desire to purchase the ring. Everyone continued to ignore me and to help other guests. It wasnt until about 5 minutes prior to my exit that one associate offered me assistance.It left a bit of a bad taste in my mouth for the brand. While my experience does not reflect the brand as a whole, it did tarnish my perception of it. Additionally, I hadnt shopped at Mejuri since before the pandemic. So, it was exciting to see the pieces I was interested in in-person for the first time. But upon my visit, I came to find that much of Mejuris designs have changed. The rings appear even thinner and more fragile and delicate than when I first started shopping from the band. Dimond, pearl, and gemstone accents are miniscule on the rings. They are significantly smaller than when I first started buying from the brand.I understand they may have altered the designs to keep the prices affordable during a time where gold is at an all-time high, but they seem to have compromised quality for price. However, Im not so sure how affordable Mejuri is to the average consumer anymore. Along with my interest in the ring, I was also interested in some diamond hoop earrings from the brand and while I was browsing online at other vendors, I found nearly the same hoop earrings available at almost half the price at Zales.Overall, it seems times have changed for Mejuri and Im not sure if I will continue to shop there. For others, I would recommend exploring other options before purchasing at Mejuri. You get what you pay for, but sometimes its better to make an investment in a longer lasting product.",Los Angeles,4,2023-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Nadia Elizondo,
Horrible in store experience! I have ordered Mejuris jewelry online and was so psyched to see that they have a brick and mortar shop in LA. But the two people working were so rude and arrogant! The security guard was nice but the two attendants were terrible! From the moment we walked in the woman was so rude to us and didnt say a word just put a bottle of hand sanitizer in my face. this place has solid jewelry but i wont buy again because they have such horrible customer service. have never experienced anything like this.,Los Angeles,3,2023-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Lizzie Horwitz,
"Cute boutique with a friendly and helpful staff! Not your typical high-pressure-sales jewelry store experience, which I really appreciate. My only disappointment was that the pieces I went specifically to see (and buy) were out of stock at the Melrose location. When I asked about inventory, I got the feeling that the boutique doesnt carry much in-store (or perhaps I was just unlucky in my choices). Otherwise, an enjoyable shopping experience--it was great to see all of Mejuris stunning pieces in person and to try them on. Will definitely visit again the next time Im in LA.",Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Mandi Reed,
This was my first time visiting this location and Bethany was very helpful with assisting me in picking a necklace piece. Mejuri jewelry pieces look better in person than online. I recommend visiting this location and trying on the pieces prior to purchasing.,Los Angeles,1,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Alyssa Maligaya,
"I adore mejuri, always have just what Im looking for. Picked up the mini diamond studs during back Friday. They fit my tiny lobes perfectly. Perfect little sparkle ♥️",Los Angeles,0,2024-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,starrypunk20,
"The interior design has soft, comfortable ambiance and bright lighting. Staff was friendly but there will be lots of people lining outside so prepare for 30+ mins to get inside. I was glad they carry most of the selection so I can better choose what I want to buy online, though it will be great if they have everything in the store as a so-called showroom.Please note that its a place you get to see the products in real life but as store does not carry any stock, purchase has to go through normal online ordering process.",Los Angeles,1,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Alison Li,
"Mejuri is one of my favorite places to go. Its the perfect place to buy a ""quick"" gift for friends or a one stop shop to buy yourself a little pick me up gift because you know youre purchasing quality. It takes a while to wait for my order to be ready as they clean and package it. I dont feel comfortable to peruse around and look at the other pieces while waiting to pick up my items after Ive purchased my order. Other than that, I love coming here and picking up something new each time.",Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Sophia Kuh,
"Im a huge fan of Mejuri and love that I can come here before making my final purchase decision. Though the website is great, you dont really know what the jewelry is going to look like on you until you try it on. Yknow what I mean?Everyone here is lovely, personable, kind, and helpful. They check in to make sure all your questions and needs are met, but they also dont hover and pressure you to buy something. Once you are ready to order, they will bring out an iPad and help you purchase it right then and there. Other than the showroom jewelry, they dont have jewelry in stock -- which means your order will arrive via mail. Just a heads up, in case you were hoping to get jewelry on the same day lol.Depending on how many people are already inside the store, you might have to wait a few min outside. It was a short wait for me, 10min at most.Parking can be tricky, as Melrose is always busy. I like to drive around and find parking in the residential area.",Los Angeles,0,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Alice Kim,
"Lizell was the sales associate that helped me during my first time visiting the store. I came at a very good time during the  middle of the week, as I did not feel rushed to try on the products. Given that it was during covid, I had to wait in line outside while 2 customers were allowed in store. I liked that the staff did not pressure me into buying anything, but instead assisted in me trying everything that caught my eye. I appreciated that, as I do not like to be persuaded in buying anything. Lizell was super helpful and nice during my visit. Cant wait to come back for my next purchase.",Los Angeles,0,2022-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Tiffany,
"I waited 50 minutes in the cold weather in line today to pick up a pair of $400 earrings I already paid full price for. The store was extremely understaffed with only two women working the day the store opened after being closed for multiple days for Christmas. In response to another customers complaint posted on this thread about the wait time, the owner writes that Merjuri offers online shopping and in-store pickup— well, I was unaware that I would have to wait in a nearly hour-long line for IN-STORE PICKUP which should take 2 minutes. Its as if Merjuri purposely understaffs the store after the holidays to discourage customers from returning their jewelry or making exchanges. If you dont want to waste your time, I suggest shopping somewhere else where the company actually cares about its customers and customer service.",Los Angeles,1,2022-02-10 00:00:00,Mejuri,2,"8404 Melrose Ave, Los Angeles, CA",CA,Antoinette Monique,
All of the jewelry that I wear is Mejuri!! Such beautiful pieces and 14k gold at a reasonable price. Going to visit the store was such a treat to try things on in person and the staff were so sweet in giving recommendations. Loved my experience!,Los Angeles,1,2021-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Jillian Goodman,
"Ordered two sets of earrings for Christmas presents in late November. As of January 7, no earrings, no follow up and no help. Did however send a nice note requesting a positive review :). Website is particularly useless as the chat function is non-operational, theres no land address and theres no number to call. Never again!",Los Angeles,1,2021-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Dean Frost,
Came in on a Sunday afternoon and was helped immediately. All staff were friendly and very informative. They helped me pick out some pieces and gave great suggestions on how to wear them :) Got a tote bag with my purchase!,Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Paulina N.,
Was ignored for over 40 mins while other customers who came in after me were taken care of. I was the only POC in the store. I reached out online and said after exclusively buying from them for years I was really disappointed. Their customer service was VERY defensive. Never giving them another dime. Disappointed.,Los Angeles,4,2023-02-10 00:00:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Mary,
"i went in today for the second time to get my second lobe piercing! it was super quick and easy, very clean and professional :) last time i went in i was the only customer and the sales associates were super friendly and helpful, letting me try on rings to my hearts content!",Los Angeles,0,2020-02-10 00:00:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Kirsten Graham,
